job_link,job_title,job_role_mapped,human_centred_index,task_repetition_level,automation_risk_score,job_growth_rate,domain_level,ai_dependency,data_source,high_domain,high_ai,skill_group
https://www.linkedin.com/jobs/view/csr-in-office-sales-representative-at-fred-loya-insurance-agency-3714367068,CSR- In office Sales Representative,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/csr-in-office-sales-representative-at-fred-loya-insurance-agency-3714368056,CSR- In office Sales Representative,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/csr-in-office-sales-representative-at-fred-loya-insurance-agency-3781131426,CSR- In office Sales Representative,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/csr-teller-at-builtwell-bank-3768232281,CSR (Teller),,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/cst-certified-surgical-technician-surgical-services-part-time-days-at-promedica-3794072145,CST / Certified Surgical Technician - Surgical Services - Part Time - Days,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/cst-surg-tech-at-fusion-medical-staffing-3805289337,CST - Surg Tech,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/cst-surg-tech-at-fusion-medical-staffing-3807045629,CST - Surg Tech,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/csv-specialist-at-mentor-technical-group-3787726351,CSV Specialist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-and-diagnostic-x-ray-technologist-oak-creek-drexel-at-froedtert-health-3775203102,"CT and Diagnostic X-ray Technologist, Oak Creek Drexel",,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-and-radiologic-technologist-at-radnet-3695141211,CT and Radiologic Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-coordinator-at-intermountain-health-3790957845,CT Coordinator,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-radiologic-technologist-at-sutter-health-3804379440,CT/Radiologic Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-radiology-technologist-weekends-only-multiple-locations-at-all-med-search-3805115241,CT/Radiology Technologist-Weekends ONLY ** Multiple Locations,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-scan-technologist-at-chasta-medical-staffing-3782846375,CT Scan Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-scan-technologist-at-melrosewakefield-hospital-3761191948,CT Scan Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-surgeon-needed-for-locum-tenens-coverage-at-level-iii-trauma-hospital-in-southern-colorado-at-health-ecareers-3806582864,CT Surgeon Needed for Locum Tenens Coverage at Level III Trauma Hospital in Southern Colorado,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-tech-at-fusion-medical-staffing-3795694335,CT Tech,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-tech-at-fusion-medical-staffing-3803514510,CT Tech,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-tech-ft-rotate-at-carondelet-health-network-3794980630,CT Tech FT Rotate,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-tech-per-diem-rotate-at-tenet-healthcare-3806856483,CT Tech Per Diem Rotate,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-tech-rt-r-arrt-or-rt-r-ct-arrt-or-rt-n-ct-arrt-at-resiliency-llc-3806822485,CT Tech - RT (R) (ARRT) or RT (R) (CT) (ARRT) or RT (N) (CT) (ARRT),,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-%2410-000-sign-on-retention-bonus-at-southwestern-vermont-medical-center-3805427342,"CT Technologist ***$10,000 Sign On/Retention Bonus***",,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-%2415-000-sign-on-bonus-at-trinity-health-3657021448,"CT Technologist $15,000 Sign on Bonus",,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-000301-at-diverse-lynx-3764423461,CT Technologist (000301),,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-10-000-sign-on-bonus-full-time-at-trinity-health-3747514925,"CT Technologist (10,000 Sign on Bonus Full-time )",,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-24-hrs-per-week-saturday-and-sunday-7a-730p-at-salem-hospital-3750186888,"CT Technologist- 24 Hrs per week, Saturday and Sunday 7a-730p",,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-255259-at-artius-solutions-3682463225,CT Technologist (255259),,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-3rd-shift-7-70-0-88-fte-at-children-s-wisconsin-3760673033,CT Technologist (3rd shift) 7/70 0.88 FTE,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-5k-bonus-at-radnet-3668145502,CT Technologist 5k Bonus,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-7on-7off-f-11a-8p-s-s-8a-8p-m-th-10-30a-9p-at-north-mississippi-health-services-3773779823,"CT Technologist- 7on/7off- F-11a-8p, S/S-8a-8p, M-Th-10:30a-9p",,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-7on-7off-f-12p-12a-s-s-12-30p-11p-m-t-1-30p-12a-at-north-mississippi-health-services-3763427769,"CT Technologist- 7on/7off- F-12p-12a, S/S- 12:30p-11p, M-T- 1:30p-12a",,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-adventhealth-partin-settlement-er-mid-shift-at-adventhealth-central-florida-3688549369,CT Technologist - AdventHealth Partin Settlement ER - Mid-shift,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-allegheny-general-hospital-at-allegheny-health-network-3790357804,CT Technologist - Allegheny General Hospital,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-allied-at-host-healthcare-inc-3807054945,CT Technologist - Allied,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-arrt-at-connected-health-care-3804497065,CT Technologist (ARRT),,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-adventhealth-3687384749,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-adventhealth-3687387668,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-amtex-systems-inc-3675778071,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-ascension-3731016620,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-banner-health-3749166004,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-baycare-health-system-3680194024,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-bon-secours-mercy-health-3782461641,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-bozzuto-3687773499,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-capleo-global-3571639940,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-cardiology-consultants-of-philadelphia-3796361207,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-carewell-health-3696002920,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-carson-tahoe-health-3732366405,CT TECHNOLOGIST,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-compunnel-inc-3790079174,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-corewell-health-3786163346,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-corpus-christi-medical-center-3766365819,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-east-liverpool-city-hospital-3786120674,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-eastern-connecticut-health-network-echn-3790273591,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-eastern-connecticut-health-network-echn-3790279436,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-eastern-connecticut-health-network-echn-3794047839,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-eastern-connecticut-health-network-echn-3795138518,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-eastern-connecticut-health-network-echn-3795851796,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-essentia-health-3758057974,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-eteam-3571643628,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-eteam-3683823328,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-hca-florida-trinity-hospital-3783599967,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-healthcare-support-3794641472,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-host-healthcare-inc-3741929038,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-host-healthcare-inc-3759626786,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-host-healthcare-inc-3805504943,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-host-healthcare-inc-3805588241,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-host-healthcare-inc-3806712403,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-host-healthcare-inc-3806713507,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-host-healthcare-inc-3806715718,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-host-healthcare-inc-3806720303,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-host-healthcare-inc-3806800181,CT Technologist -,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-host-healthcare-inc-3806808256,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-ihire-3805775988,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-intermountain-health-3676186045,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-jobot-3804690068,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-kaiser-permanente-3796490955,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-massachusetts-general-hospital-3752039051,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-massachusetts-general-hospital-3802808943,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-mayo-clinic-3737668637,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-medical-city-mckinney-3739870115,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-medstar-health-3683813289,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-medstar-health-3727076772,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-medstar-health-3788462213,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-multicare-health-system-3784581336,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-musc-college-of-health-professions-3741629229,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-national-staffing-solutions-3777338045,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-national-staffing-solutions-3790219668,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-orlando-health-3755851487,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-pella-regional-health-center-3797436721,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-radnet-3638552897,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-radnet-3638554817,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-radnet-3764631432,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-rayus-radiology-3759684773,CT technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-rezolut-3644541136,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-saint-clare-s-health-3788913970,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-sentara-health-3799621979,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-simonmed-imaging-3799536229,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-st-joseph-medical-center-3792252896,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-st-mary-s-medical-center-3786122402,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-steward-health-care-3797977273,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-steward-health-care-3805607998,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-steward-health-care-3805611225,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-uchicago-medicine-3789957626,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-unc-health-3768354352,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-university-radiology-3797286670,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-at-west-isle-urgent-care-3791730215,CT Technologist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-atrium-health-harrisburg-ft-at-atrium-health-3730016628,CT Technologist Atrium Health Harrisburg FT,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-banner-baywood-medical-center-az-at-banner-health-3776419057,CT Technologist Banner Baywood Medical Center AZ,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-baton-rouge-hospital-ct-scan-prn-at-ochsner-health-3733562098,CT Technologist - Baton Rouge Hospital- CT Scan- - PRN,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-boston-ma-at-futurerecruit-net-3681733411,"CT Technologist - Boston, MA",,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-cat-scanner-at-penn-state-health-3777127619,CT Technologist - Cat Scanner,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-coordinator-altamonte-day-evening-at-adventhealth-3733325639,CT Technologist Coordinator - Altamonte -Day/Evening,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-day-shift-full-time-new-competitive-rates%21-at-holy-name-medical-center-3685793795,"CT Technologist, Day Shift - Full-Time : New Competitive Rates!",,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-diagnostic-radiology-weekends-at-integris-health-3754397459,CT Technologist - Diagnostic Radiology - Weekends,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-dt-at-nch-3713065502,CT Technologist DT,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-evening-shift-cat-scanner-at-penn-state-health-3575316548,CT Technologist - EVENING SHIFT - Cat Scanner,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-ft-12p-8-30p-%2410-000-hire-bonus-at-nacogdoches-medical-center-3790804440,"CT Technologist FT 12p-8:30p $10,000 HIRE BONUS",,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-ft-at-mercy-3683301344,CT Technologist-FT,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-ft-nights-m-th-at-trinity-health-3626155198,CT Technologist FT Nights M-Th,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-full-time-at-indiana-regional-medical-center-3687159426,CT Technologist - Full Time,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-full-time-days-stratford-at-jefferson-health-3599943514,CT Technologist (Full Time - Days) Stratford,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-i-at-university-of-rochester-3724733249,CT Technologist I,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-i-edmond-nights-at-ou-health-3646642677,CT Technologist I - Edmond - Nights,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-ii-at-memorial-health-3772662680,CT Technologist II,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-iii-at-sutter-health-3804378425,CT Technologist III,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-outpatient-at-baycare-health-system-3680190437,CT Technologist - Outpatient,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-per-diem-at-optum-3773780949,CT Technologist Per Diem,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-per-diem-radiology-at-long-island-community-hospital-3782770732,CT Technologist - Per Diem - Radiology,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-rad-ct-technologist-ct-at-cross-country-allied-3786155074,CT Technologist - RAD / CT Technologist - CT,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-rad-ct-technologist-ct-at-cross-country-allied-3794583932,CT Technologist - RAD / CT Technologist - CT,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-rad-ct-technologist-ct-at-cross-country-allied-3795106579,CT Technologist - RAD / CT Technologist - CT,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-rad-ct-technologist-ct-at-cross-country-allied-3799105491,CT Technologist - RAD / CT Technologist - CT,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-rad-ct-technologist-ct-at-cross-country-allied-3799927683,CT Technologist - RAD / CT Technologist - CT,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-rad-ct-technologist-ct-at-cross-country-allied-3805526359,CT Technologist - RAD / CT Technologist - CT,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-rad-xray-technologist-rt-r-at-cross-country-allied-3788226734,CT Technologist - RAD / Xray Technologist - RT(R),,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-radiology-boscobel-wisconsin-at-solomon-page-3781728648,"CT Technologist - Radiology | Boscobel, Wisconsin",,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-radiology-burbank-california-at-solomon-page-3758968750,"CT Technologist - Radiology | Burbank, California",,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-sign-on-bonus%21-at-connected-health-care-3806782286,CT Technologist *SIGN ON BONUS!*,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-sign-on-bonus-eligible%21-at-cleveland-clinic-3747461156,CT Technologist - Sign On Bonus Eligible!,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-sign-on-bonus-eligible-at-bon-secours-mercy-health-3728298068,CT Technologist - Sign on Bonus Eligible,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-sign-on-upto-%2410k-panama-city-fl-at-protouch-staffing-3775297189,"CT Technologist - Sign on upto $10k - Panama City, FL",,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-st-vincent-s-hospital-all-shifts-considered-at-allegheny-health-network-3774210276,CT Technologist-St. Vincent's Hospital -All Shifts Considered,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-tech-at-mainehealth-3714003492,CT Technologist / Tech,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-travel-up-to-%242-520-wk%21-at-connected-health-care-3781674541,"CT Technologist - Travel - *Up To $2,520/WK!*",,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-westerville-radiology-at-central-ohio-primary-care-3799893659,CT Technologist - Westerville Radiology,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-technologist-wexford-hospital-at-allegheny-health-network-3802721011,CT Technologist- Wexford Hospital,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ct-x-ray-technologist-c-at-healthcare-staffing-solutions-llc-3792916258,CT/X-Ray Technologist (C),,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ctb-senior-network-engineer-at-ctb-inc-3767838149,CTB Senior Network Engineer,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ctcc-coordinator-at-university-of-rochester-3705087985,CTCC Coordinator,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/ctt-instructor-at-serrato-corporation-3745240182,CTT Instructor,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/culinary-ambassador-full-and-part-time-at-touchpoint-support-services-3782482896,CULINARY AMBASSADOR (FULL AND PART TIME),,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/culinary-ambassador-full-and-part-time-at-touchpoint-support-services-3784256789,CULINARY AMBASSADOR (FULL AND PART TIME),,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/culinary-camp-instructor-speer-ymca-at-ymca-of-greater-st-petersburg-3789957225,"Culinary Camp Instructor, Speer YMCA",,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/culinary-cook-prn-works-as-needed-at-eventide-senior-living-communities-3798731107,Culinary Cook - PRN (works as needed),,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/culinary-development-operator-lead-university-of-southern-california-at-aramark-3775106520,Culinary Development Operator Lead - University of Southern California,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/culinary-manager-at-so-hospitality-group-3769393337,Culinary Manager,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/culinary-purchasing-agent-at-epic-3515713449,Culinary Purchasing Agent,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/culinary-sous-chef-at-utah-jazz-3778592023,Culinary Sous Chef,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/culinary-supervisor-at-aramark-3767207169,Culinary Supervisor,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/culinary-supervisor-at-communicare-health-services-3803562199,Culinary Supervisor,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/cultivation-specialist-at-verano-3774447929,Cultivation Specialist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/cultivation-specialist-at-verano-3790956493,Cultivation Specialist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/cultivation-technician-part-time-at-jushi-holdings-inc-3787744598,Cultivation Technician (Part-Time),,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/cultural-ambassador-at-uva-health-3780569335,Cultural Ambassador,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/curbside-lead-at-giant-eagle-inc-3760540302,Curbside Lead,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/cushion-filler-at-rh-3785673195,Cushion Filler,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/cust-serv-rep-at-motion-3715608833,Cust Serv Rep,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/cust-serv-rep-at-motion-3746813280,Cust Serv Rep,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/cust-serv-rep-at-motion-3751108385,Cust Serv Rep,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/custodial-director-bench-richmond-va-at-ssc-services-for-education-3802099600,"CUSTODIAL DIRECTOR- BENCH-Richmond, VA",,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/custodial-services-supervisor-housing-at-the-johns-hopkins-university-3681200049,"Custodial Services Supervisor, Housing",,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/custodial-supervisor-at-amentum-3790208438,Custodial Supervisor,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/custodial-supervisor-at-cushman-wakefield-3753081441,Custodial Supervisor,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/custodial-supervisor-at-hampshire-college-3775736326,Custodial Supervisor,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/custodial-supervisor-at-montgomery-county-community-college-3799420233,Custodial Supervisor,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/custodial-supervisor-at-sbm-management-services-lp-3797040426,Custodial Supervisor,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/custodial-supervisor-at-university-of-florida-3790728694,Custodial Supervisor,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/custodial-supervisor-residence-halls-at-columbia-university-facilities-operations-3478372334,"Custodial Supervisor, Residence Halls",,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/custodial-supervisor-third-shift-at-cushman-wakefield-3591097334,"Custodial Supervisor, Third Shift",,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/custom-framing-part-time-at-michaels-stores-3762180101,Custom Framing Part Time,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/customer-account-manager-off-premise-chains-at-brown-forman-3779749517,Customer Account Manager - Off Premise Chains,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/customer-advisor-at-carmax-3784165565,Customer Advisor,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/customer-advocacy-clinical-specialist-at-millenniumsoft-inc-3681904014,Customer Advocacy Clinical Specialist,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/customer-advocate-at-jobs-for-humanity-3784272613,Customer Advocate,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/customer-advocate-at-modivcare-3765336545,Customer Advocate,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/customer-ambassador-full-time-at-eurest-usa-3784581060,CUSTOMER AMBASSADOR (FULL TIME),,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/customer-assistance-representative-south-motors-bmw-at-enterprise-3801646812,Customer Assistance Representative - South Motors BMW,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/customer-care-representative-b-m-brownsville-tx-on-site-only-at-jobs-for-humanity-3792637362,"Customer Care Representative -B&M - Brownsville, TX On-Site Only",,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/customer-care-sales-executive-at-unitrust-financial-group-3797071337,Customer Care Sales Executive,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/customer-care-sales-executive-at-unitrust-financial-group-3797077945,Customer Care Sales Executive,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/customer-care-sales-executive-at-unitrust-financial-group-3800265266,Customer Care Sales Executive,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/customer-care-sales-executive-at-unitrust-financial-group-3800296651,Customer Care Sales Executive,,,,,,,,job_level,,,
https://www.linkedin.com/jobs/view/customer-care-sales-executive-at-unitrust-financial-group-3801339330,Customer Care Sales Executive,,,,,,,,job_level,,,
